date,total_arrivals,foreign_tourists,mre_arrivals,month
2016-02-01,17549,8950,8599,2
2016-02-02,15555,7933,7622,2
2016-02-03,16246,8285,7961,2
2016-02-04,18063,9212,8851,2
2016-02-05,18231,9298,8933,2
2016-03-06,24931,12715,12216,3
2016-03-07,22585,11518,11067,3
2016-03-08,26143,13333,12810,3
2016-03-09,25426,12967,12459,3
2016-03-10,21575,11003,10572,3
2016-03-11,24040,12260,11780,3
2016-03-12,23499,11984,11515,3
2016-03-13,26397,13462,12935,3
2016-03-14,25495,13002,12493,3
2016-03-15,20864,10641,10223,3
2016-03-16,25415,12962,12453,3
2016-03-17,23814,12145,11669,3
2016-03-18,21735,11085,10650,3
2016-03-19,26635,13584,13051,3
2016-03-20,25941,13230,12711,3
2016-03-21,24408,12448,11960,3
2016-03-22,27085,13813,13272,3
2016-03-23,21231,10828,10403,3
2016-03-24,25729,13122,12607,3
2016-03-25,25397,12952,12445,3
2016-03-26,21200,10812,10388,3
2016-03-27,24416,12452,11964,3
2016-03-27,22640,11546,11094,3
2016-03-01,20979,10699,10280,3
2016-03-02,22109,11276,10833,3
2016-03-03,21690,11062,10628,3
2016-03-04,23507,11989,11518,3
2016-03-05,21479,10954,10525,3
2016-03-06,27447,13998,13449,3
2016-03-07,26348,13437,12911,3
2016-03-08,24329,12408,11921,3
2016-04-08,23664,12069,11595,4
2016-04-09,28899,14738,14161,4
2016-04-10,28920,14749,14171,4
2016-04-11,29976,15288,14688,4
2016-04-12,24700,12597,12103,4
2016-04-13,26700,13617,13083,4
2016-04-14,29012,14796,14216,4
2016-04-15,31145,15884,15261,4
2016-04-16,28886,14732,14154,4
2016-04-17,28424,14496,13928,4
2016-04-18,30794,15705,15089,4
2016-04-19,25952,13236,12716,4
2016-04-20,29232,14908,14324,4
2016-04-21,24507,12499,12008,4
2016-04-22,25731,13123,12608,4
2016-04-23,25449,12979,12470,4
2016-04-24,30904,15761,15143,4
2016-04-25,28808,14692,14116,4
2016-04-26,24413,12451,11962,4
2016-04-27,31291,15958,15333,4
2016-03-31,30370,15489,14881,4
2016-04-01,30231,15418,14813,4
2016-04-02,26405,13467,12938,4
2016-04-03,26432,13480,12952,4
2016-04-04,31103,15863,15240,4
2016-04-05,25950,13235,12715,4
2016-04-06,29667,15130,14537,4
2016-04-07,27249,13897,13352,4
2016-04-08,23290,11878,11412,4
2016-04-09,30016,15308,14708,4
2016-05-10,29298,14942,14356,5
2016-05-11,25833,13175,12658,5
2016-05-12,24939,12719,12220,5
2016-05-13,29009,14795,14214,5
2016-05-14,25459,12984,12475,5
2016-05-15,23399,11933,11466,5
2016-05-16,26624,13578,13046,5
2016-05-17,24391,12439,11952,5
2016-05-18,29860,15229,14631,5
2016-05-19,28405,14487,13918,5
2016-05-20,26776,13656,13120,5
2016-05-21,27628,14090,13538,5
2016-05-22,23985,12232,11753,5
2016-05-23,28761,14668,14093,5
2016-05-24,27145,13844,13301,5
2016-05-25,29983,15291,14692,5
2016-05-26,30603,15608,14995,5
2016-05-27,28126,14344,13782,5
2016-04-30,23385,11926,11459,5
2016-05-01,24931,12715,12216,5
2016-05-02,25589,13050,12539,5
2016-05-03,29584,15088,14496,5
2016-05-04,25080,12791,12289,5
2016-05-05,25183,12843,12340,5
2016-05-06,24493,12491,12002,5
2016-05-07,26673,13603,13070,5
2016-05-08,27452,14001,13451,5
2016-05-09,24457,12473,11984,5
2016-05-10,30167,15385,14782,5
2016-05-11,28627,14600,14027,5
2016-05-12,29133,14858,14275,5
2016-06-14,23416,11942,11474,6
2016-06-15,22055,11248,10807,6
2016-06-16,24195,12339,11856,6
2016-06-17,25548,13029,12519,6
2016-06-18,22228,11336,10892,6
2016-06-19,27383,13965,13418,6
2016-06-20,26473,13501,12972,6
2016-06-21,21725,11080,10645,6
2016-06-22,25347,12927,12420,6
2016-06-23,22214,11329,10885,6
2016-06-24,24318,12402,11916,6
2016-06-25,24373,12430,11943,6
2016-06-26,20483,10446,10037,6
2016-06-27,21165,10794,10371,6
2016-06-28,25133,12818,12315,6
2016-05-31,23002,11731,11271,6
2016-06-01,22360,11404,10956,6
2016-06-02,21671,11052,10619,6
2016-06-03,27282,13914,13368,6
2016-06-04,22224,11334,10890,6
2016-06-06,26401,13465,12936,6
2016-06-07,23381,11924,11457,6
2016-06-08,22080,11261,10819,6
2016-06-09,22188,11316,10872,6
2016-06-10,27000,13770,13230,6
2016-06-11,25432,12970,12462,6
2016-06-12,22932,11695,11237,6
2016-06-13,22409,11429,10980,6
2016-06-14,20766,10591,10175,6
2016-06-15,21123,10773,10350,6
2016-07-15,36443,18586,17857,7
2016-07-16,41266,21046,20220,7
2016-07-17,38659,19716,18943,7
2016-07-18,45446,23177,22269,7
2016-07-19,45046,22973,22073,7
2016-07-20,38599,19685,18914,7
2016-07-21,42729,21792,20937,7
2016-07-22,44207,22546,21661,7
2016-07-23,42381,21614,20767,7
2016-07-24,36818,18777,18041,7
2016-07-25,47078,24010,23068,7
2016-07-26,40164,20484,19680,7
2016-07-27,35163,17933,17230,7
2016-07-01,35410,18059,17351,7
2016-07-02,42033,21437,20596,7
2016-07-03,45259,23082,22177,7
2016-07-04,40805,20811,19994,7
2016-07-05,43283,22074,21209,7
2016-07-06,45017,22959,22058,7
2016-07-07,40409,20609,19800,7
2016-07-08,45350,23129,22221,7
2016-07-09,40885,20851,20034,7
2016-07-10,36274,18500,17774,7
2016-07-10,38804,19790,19014,7
2016-07-11,40696,20755,19941,7
2016-07-12,41435,21132,20303,7
2016-07-13,42561,21706,20855,7
2016-07-14,38619,19696,18923,7
2016-07-15,35280,17993,17287,7
2016-07-16,45984,23452,22532,7
2016-08-17,47796,24376,23420,8
2016-08-18,45766,23341,22425,8
2016-08-19,40991,20905,20086,8
2016-08-20,51788,26412,25376,8
2016-08-21,47415,24182,23233,8
2016-08-22,48815,24896,23919,8
2016-08-23,54667,27880,26787,8
2016-08-24,42209,21527,20682,8
2016-08-25,51515,26273,25242,8
2016-08-26,46116,23519,22597,8
2016-08-27,53444,27256,26188,8
2016-07-31,50549,25780,24769,8
2016-08-01,51783,26409,25374,8
2016-08-02,44605,22749,21856,8
2016-08-03,46029,23475,22554,8
2016-08-04,49916,25457,24459,8
2016-08-05,43551,22211,21340,8
2016-08-06,53127,27095,26032,8
2016-08-07,50114,25558,24556,8
2016-08-08,50702,25858,24844,8
2016-08-09,40828,20822,20006,8
2016-08-10,54669,27881,26788,8
2016-08-11,52184,26614,25570,8
2016-08-12,49161,25072,24089,8
2016-08-13,40994,20907,20087,8
2016-08-14,54131,27607,26524,8
2016-08-15,44413,22651,21762,8
2016-08-16,54762,27929,26833,8
2016-08-17,44176,22530,21646,8
2016-08-18,54874,27986,26888,8
2016-08-19,53887,27482,26405,8
2016-09-20,34882,17790,17092,9
2016-09-21,29557,15074,14483,9
2016-09-22,34387,17537,16850,9
2016-09-23,30247,15426,14821,9
2016-09-24,33506,17088,16418,9
2016-09-25,37079,18910,18169,9
2016-09-26,34673,17683,16990,9
2016-09-27,36268,18497,17771,9
2016-08-31,37885,19321,18564,9
2016-09-01,34189,17436,16753,9
2016-09-02,30383,15495,14888,9
2016-09-03,35446,18077,17369,9
2016-09-04,39227,20006,19221,9
2016-09-05,29656,15125,14531,9
2016-09-06,36426,18577,17849,9
2016-09-07,38206,19485,18721,9
2016-09-08,35559,18135,17424,9
2016-09-09,33440,17054,16386,9
2016-09-10,34344,17515,16829,9
2016-09-11,29715,15155,14560,9
2016-09-12,36691,18712,17979,9
2016-09-13,30242,15423,14819,9
2016-09-14,35109,17906,17203,9
2016-09-15,32974,16817,16157,9
2016-09-16,31952,16296,15656,9
2016-09-17,35416,18062,17354,9
2016-09-18,34525,17608,16917,9
2016-09-19,38373,19570,18803,9
2016-09-20,36062,18392,17670,9
2016-09-21,35130,17916,17214,9
2016-10-22,27737,14146,13591,10
2016-10-23,29196,14890,14306,10
2016-10-24,34107,17395,16712,10
2016-10-25,26164,13344,12820,10
2016-10-26,33764,17220,16544,10
2016-10-27,33004,16832,16172,10
2016-09-30,30136,15369,14767,10
2016-10-01,27171,13857,13314,10
2016-10-02,30356,15482,14874,10
2016-10-03,26699,13616,13083,10
2016-10-04,31208,15916,15292,10
2016-10-05,34574,17633,16941,10
2016-10-06,27548,14049,13499,10
2016-10-07,34955,17827,17128,10
2016-10-08,27445,13997,13448,10
2016-10-09,31608,16120,15488,10
2016-10-10,33625,17149,16476,10
2016-10-11,30670,15642,15028,10
2016-10-12,27171,13857,13314,10
2016-10-13,29854,15226,14628,10
2016-10-14,34725,17710,17015,10
2016-10-15,30156,15380,14776,10
2016-10-16,32527,16589,15938,10
2016-10-17,31891,16264,15627,10
2016-10-18,29938,15268,14670,10
2016-10-19,30536,15573,14963,10
2016-10-20,29076,14829,14247,10
2016-10-21,30471,15540,14931,10
2016-10-22,31917,16278,15639,10
2016-10-23,35320,18013,17307,10
2016-10-24,34753,17724,17029,10
2016-11-26,25154,12829,12325,11
2016-11-27,22124,11283,10841,11
2016-11-28,21996,11218,10778,11
2016-11-01,26040,13280,12760,11
2016-11-02,21630,11031,10599,11
2016-11-03,26794,13665,13129,11
2016-11-04,26230,13377,12853,11
2016-11-05,22332,11389,10943,11
2016-11-06,24872,12685,12187,11
2016-11-07,23321,11894,11427,11
2016-11-08,21311,10869,10442,11
2016-11-09,25486,12998,12488,11
2016-11-10,25753,13134,12619,11
2016-11-11,22161,11302,10859,11
2016-11-12,20354,10381,9973,11
2016-11-13,24192,12338,11854,11
2016-11-14,22374,11411,10963,11
2016-11-15,24552,12522,12030,11
2016-11-16,25916,13217,12699,11
2016-11-17,23363,11915,11448,11
2016-11-18,23573,12022,11551,11
2016-11-19,21575,11003,10572,11
2016-11-20,21661,11047,10614,11
2016-11-21,24191,12337,11854,11
2016-11-22,22606,11529,11077,11
2016-11-23,27321,13934,13387,11
2016-11-24,24640,12566,12074,11
2016-11-25,22342,11394,10948,11
2016-11-26,27102,13822,13280,11
2016-11-27,21168,10796,10372,11
2016-12-28,23287,11876,11411,12
2016-12-01,25225,12865,12360,12
2016-12-02,25239,12872,12367,12
2016-12-03,22510,11480,11030,12
2016-12-04,26504,13517,12987,12
2016-12-05,21491,10960,10531,12
2016-12-06,22910,11684,11226,12
2016-12-07,26458,13494,12964,12
2016-12-08,25409,12959,12450,12
2016-12-09,24327,12407,11920,12
2016-12-10,22445,11447,10998,12
2016-12-11,26970,13755,13215,12
2016-12-12,21968,11204,10764,12
2016-12-13,20749,10582,10167,12
2016-12-14,22580,11516,11064,12
2016-12-15,24762,12629,12133,12
2016-12-16,22234,11339,10895,12
2016-12-17,26472,13501,12971,12
2016-12-18,23678,12076,11602,12
2016-12-19,25742,13128,12614,12
2016-12-20,23862,12170,11692,12
2016-12-21,24510,12500,12010,12
2016-12-22,23662,12068,11594,12
2016-12-23,22615,11534,11081,12
2016-12-24,25985,13252,12733,12
2016-12-25,20700,10557,10143,12
2016-12-26,23459,11964,11495,12
2016-12-27,22706,11580,11126,12
2016-12-28,23111,11787,11324,12
2016-12-01,22971,11715,11256,12
2016-12-02,25058,12780,12278,12
2017-01-01,19606,9999,9607,1
2017-01-02,21815,11126,10689,1
2017-01-03,21595,11013,10582,1
2017-01-04,21645,11039,10606,1
2017-01-05,23977,12228,11749,1
2017-01-06,19928,10163,9765,1
2017-01-07,21367,10897,10470,1
2017-01-08,24612,12552,12060,1
2017-01-09,19605,9999,9606,1
2017-01-10,21091,10756,10335,1
2017-01-11,21448,10938,10510,1
2017-01-12,21081,10751,10330,1
2017-01-13,24008,12244,11764,1
2017-01-14,21945,11192,10753,1
2017-01-15,24155,12319,11836,1
2017-01-16,24289,12387,11902,1
2017-01-17,22065,11253,10812,1
2017-01-18,21994,11217,10777,1
2017-01-19,21581,11006,10575,1
2017-01-20,18329,9348,8981,1
2017-01-21,23976,12228,11748,1
2017-01-22,19529,9960,9569,1
2017-01-23,19001,9691,9310,1
2017-01-24,22277,11361,10916,1
2017-01-25,18645,9509,9136,1
2017-01-26,18441,9405,9036,1
2017-01-27,22977,11718,11259,1
2017-01-28,20651,10532,10119,1
2017-01-01,18850,9614,9236,1
2017-01-02,21371,10899,10472,1
2017-01-03,20279,10342,9937,1
2017-02-04,19641,10017,9624,2
2017-02-05,16962,8651,8311,2
2017-02-06,17334,8840,8494,2
2017-02-07,16038,8179,7859,2
2017-02-08,16259,8292,7967,2
2017-02-09,16096,8209,7887,2
2017-02-10,18167,9265,8902,2
2017-02-11,16306,8316,7990,2
2017-02-12,15643,7978,7665,2
2017-02-13,19275,9830,9445,2
2017-02-14,19746,10070,9676,2
2017-02-15,19313,9850,9463,2
2017-02-16,19592,9992,9600,2
2017-02-17,16128,8225,7903,2
2017-02-18,17111,8727,8384,2
2017-02-19,15823,8070,7753,2
2017-02-20,16418,8373,8045,2
2017-02-21,17057,8699,8358,2
2017-02-22,20610,10511,10099,2
2017-02-23,17117,8730,8387,2
2017-02-24,16539,8435,8104,2
2017-02-25,16859,8598,8261,2
2017-02-26,17676,9015,8661,2
2017-02-27,16733,8534,8199,2
2017-02-28,17877,9117,8760,2
2017-02-01,16060,8191,7869,2
2017-02-02,16593,8462,8131,2
2017-02-03,16235,8280,7955,2
2017-02-04,19243,9814,9429,2
2017-02-05,18334,9350,8984,2
2017-03-06,22811,11634,11177,3
2017-03-07,27315,13931,13384,3
2017-03-08,23760,12118,11642,3
2017-03-09,22831,11644,11187,3
2017-03-10,28238,14401,13837,3
2017-03-11,23262,11864,11398,3
2017-03-12,21805,11121,10684,3
2017-03-13,26576,13554,13022,3
2017-03-14,21753,11094,10659,3
2017-03-15,24780,12638,12142,3
2017-03-16,28914,14746,14168,3
2017-03-17,22735,11595,11140,3
2017-03-18,23649,12061,11588,3
2017-03-19,24053,12267,11786,3
2017-03-20,26219,13372,12847,3
2017-03-21,24142,12312,11830,3
2017-03-22,28282,14424,13858,3
2017-03-23,22465,11457,11008,3
2017-03-24,24281,12383,11898,3
2017-03-25,28761,14668,14093,3
2017-03-26,28862,14720,14142,3
2017-03-26,21522,10976,10546,3
2017-03-27,22434,11441,10993,3
2017-03-01,26330,13428,12902,3
2017-03-02,25007,12754,12253,3
2017-03-03,21491,10960,10531,3
2017-03-04,26411,13470,12941,3
2017-03-05,27347,13947,13400,3
2017-03-06,21492,10961,10531,3
2017-03-07,21945,11192,10753,3
2017-03-08,27058,13800,13258,3
2017-04-08,30763,15689,15074,4
2017-04-09,28349,14458,13891,4
2017-04-10,24869,12683,12186,4
2017-04-11,28042,14301,13741,4
2017-04-12,28042,14301,13741,4
2017-04-13,28999,14789,14210,4
2017-04-14,25932,13225,12707,4
2017-04-15,30281,15443,14838,4
2017-04-16,25007,12754,12253,4
2017-04-17,31287,15956,15331,4
2017-04-18,31161,15892,15269,4
2017-04-19,25813,13165,12648,4
2017-04-20,29424,15006,14418,4
2017-04-21,32587,16619,15968,4
2017-04-22,29807,15202,14605,4
2017-04-23,26213,13369,12844,4
2017-04-24,31104,15863,15241,4
2017-04-25,28391,14479,13912,4
2017-04-26,27333,13940,13393,4
2017-04-27,28356,14462,13894,4
2017-03-31,31095,15858,15237,4
2017-04-01,26206,13365,12841,4
2017-04-02,28828,14702,14126,4
2017-04-03,27919,14239,13680,4
2017-04-04,31806,16221,15585,4
2017-04-05,28863,14720,14143,4
2017-04-06,29649,15121,14528,4
2017-04-07,28748,14661,14087,4
2017-04-08,30090,15346,14744,4
2017-04-09,28459,14514,13945,4
2017-05-10,29711,15153,14558,5
2017-05-11,27948,14253,13695,5
2017-05-12,29770,15183,14587,5
2017-05-13,31332,15979,15353,5
2017-05-14,28300,14433,13867,5
2017-05-15,28111,14337,13774,5
2017-05-16,29300,14943,14357,5
2017-05-17,29592,15092,14500,5
2017-05-18,28275,14420,13855,5
2017-05-19,33003,16832,16171,5
2017-05-20,25200,12852,12348,5
2017-05-22,32268,16457,15811,5
2017-05-23,32372,16510,15862,5
2017-05-24,29731,15163,14568,5
2017-05-25,24627,12560,12067,5
2017-05-26,29680,15137,14543,5
2017-05-27,27225,13885,13340,5
2017-05-28,24968,12734,12234,5
2017-04-30,26088,13305,12783,5
2017-05-01,32326,16486,15840,5
2017-05-02,31669,16151,15518,5
2017-05-03,29736,15165,14571,5
2017-05-04,28795,14685,14110,5
2017-05-05,27318,13932,13386,5
2017-05-06,32370,16509,15861,5
2017-05-07,31609,16121,15488,5
2017-05-08,26718,13626,13092,5
2017-05-09,31764,16200,15564,5
2017-05-10,32111,16377,15734,5
2017-05-11,27895,14226,13669,5
2017-05-12,26230,13377,12853,5
2017-06-14,26380,13454,12926,6
2017-06-15,27197,13870,13327,6
2017-06-16,23612,12042,11570,6
2017-06-17,21473,10951,10522,6
2017-06-18,23435,11952,11483,6
2017-06-19,22539,11495,11044,6
2017-06-20,28564,14568,13996,6
2017-06-21,22477,11463,11014,6
2017-06-22,28235,14400,13835,6
2017-06-23,22258,11352,10906,6
2017-06-24,23117,11790,11327,6
2017-06-25,22680,11567,11113,6
2017-06-26,26619,13576,13043,6
2017-06-27,28159,14361,13798,6
2017-06-28,27113,13828,13285,6
2017-06-01,21999,11219,10780,6
2017-06-02,27788,14172,13616,6
2017-06-03,28784,14680,14104,6
2017-06-04,23385,11926,11459,6
2017-06-05,25602,13057,12545,6
2017-06-06,22456,11453,11003,6
2017-06-07,22400,11424,10976,6
2017-06-08,26135,13329,12806,6
2017-06-09,25854,13186,12668,6
2017-06-10,22216,11330,10886,6
2017-06-11,27934,14246,13688,6
2017-06-12,23357,11912,11445,6
2017-06-13,25401,12955,12446,6
2017-06-14,23513,11992,11521,6
2017-06-15,22896,11677,11219,6
2017-07-15,42060,21451,20609,7
2017-07-16,47812,24384,23428,7
2017-07-17,42555,21703,20852,7
2017-07-18,39288,20037,19251,7
2017-07-19,47324,24135,23189,7
2017-07-20,46116,23519,22597,7
2017-07-21,38257,19511,18746,7
2017-07-22,45807,23362,22445,7
2017-07-23,40311,20559,19752,7
2017-07-24,45211,23058,22153,7
2017-07-25,49020,25000,24020,7
2017-07-26,46078,23500,22578,7
2017-07-27,48973,24976,23997,7
2017-07-01,41879,21358,20521,7
2017-07-02,45620,23266,22354,7
2017-07-02,49565,25278,24287,7
2017-07-03,42275,21560,20715,7
2017-07-04,41196,21010,20186,7
2017-07-05,48369,24668,23701,7
2017-07-06,47335,24141,23194,7
2017-07-07,44846,22871,21975,7
2017-07-08,37555,19153,18402,7
2017-07-09,46800,23868,22932,7
2017-07-10,48260,24613,23647,7
2017-07-11,41054,20938,20116,7
2017-07-12,37483,19116,18367,7
2017-07-13,46781,23858,22923,7
2017-07-14,36914,18826,18088,7
2017-07-15,37448,19098,18350,7
2017-07-16,43818,22347,21471,7
2017-08-17,53805,27441,26364,8
2017-08-18,55905,28512,27393,8
2017-08-19,52422,26735,25687,8
2017-08-20,53453,27261,26192,8
2017-08-21,57321,29234,28087,8
2017-08-22,50956,25988,24968,8
2017-08-23,49859,25428,24431,8
2017-08-24,50083,25542,24541,8
2017-08-25,49266,25126,24140,8
2017-08-26,47304,24125,23179,8
2017-08-27,46703,23819,22884,8
2017-07-31,57079,29110,27969,8
2017-08-01,56267,28696,27571,8
2017-08-02,56152,28638,27514,8
2017-08-03,54360,27724,26636,8
2017-08-04,46208,23566,22642,8
2017-08-05,46407,23668,22739,8
2017-08-06,53321,27194,26127,8
2017-08-07,57804,29480,28324,8
2017-08-08,43963,22421,21542,8
2017-08-09,44293,22589,21704,8
2017-08-10,49327,25157,24170,8
2017-08-11,46496,23713,22783,8
2017-08-12,55118,28110,27008,8
2017-08-13,48051,24506,23545,8
2017-08-14,49884,25441,24443,8
2017-08-15,44602,22747,21855,8
2017-08-16,44811,22854,21957,8
2017-08-17,54542,27816,26726,8
2017-08-18,52845,26951,25894,8
2017-08-19,48454,24712,23742,8
2017-09-20,37777,19266,18511,9
2017-09-21,40751,20783,19968,9
2017-09-22,32322,16484,15838,9
2017-09-23,40006,20403,19603,9
2017-09-24,36346,18536,17810,9
2017-09-25,34127,17405,16722,9
2017-09-26,32003,16322,15681,9
2017-09-27,39921,20360,19561,9
2017-08-31,35160,17932,17228,9
2017-09-01,34282,17484,16798,9
2017-09-02,38535,19653,18882,9
2017-09-03,33986,17333,16653,9
2017-09-04,35376,18042,17334,9
2017-09-05,39292,20039,19253,9
2017-09-06,40113,20458,19655,9
2017-09-07,41113,20968,20145,9
2017-09-08,39981,20390,19591,9
2017-09-09,39454,20122,19332,9
2017-09-10,34628,17660,16968,9
2017-09-11,32769,16712,16057,9
2017-09-12,30990,15805,15185,9
2017-09-13,31201,15913,15288,9
2017-09-14,36890,18814,18076,9
2017-09-15,32643,16648,15995,9
2017-09-16,36448,18588,17860,9
2017-09-17,36810,18773,18037,9
2017-09-18,34661,17677,16984,9
2017-09-19,38776,19776,19000,9
2017-09-20,33601,17137,16464,9
2017-09-21,35285,17995,17290,9
2017-10-22,35563,18137,17426,10
2017-10-23,28754,14665,14089,10
2017-10-24,34182,17433,16749,10
2017-10-25,31621,16127,15494,10
2017-10-26,29628,15110,14518,10
2017-10-27,34725,17710,17015,10
2017-09-30,33229,16947,16282,10
2017-10-01,35862,18290,17572,10
2017-10-02,30599,15605,14994,10
2017-10-03,34280,17483,16797,10
2017-10-04,30555,15583,14972,10
2017-10-05,34154,17419,16735,10
2017-10-06,34857,17777,17080,10
2017-10-07,35702,18208,17494,10
2017-10-08,33419,17044,16375,10
2017-10-09,34141,17412,16729,10
2017-10-10,35963,18341,17622,10
2017-10-11,29071,14826,14245,10
2017-10-12,33556,17114,16442,10
2017-10-13,28539,14555,13984,10
2017-10-14,27983,14271,13712,10
2017-10-15,36100,18411,17689,10
2017-10-16,35902,18310,17592,10
2017-10-17,33741,17208,16533,10
2017-10-18,32110,16376,15734,10
2017-10-19,33936,17307,16629,10
2017-10-20,34289,17487,16802,10
2017-10-21,28053,14307,13746,10
2017-10-22,29393,14990,14403,10
2017-10-23,36623,18678,17945,10
2017-10-24,35587,18149,17438,10
2017-11-26,26589,13560,13029,11
2017-11-27,26320,13423,12897,11
2017-11-28,22299,11372,10927,11
2017-11-01,26674,13604,13070,11
2017-11-02,25066,12784,12282,11
2017-11-03,23748,12111,11637,11
2017-11-04,24533,12512,12021,11
2017-11-05,26124,13323,12801,11
2017-11-06,25618,13065,12553,11
2017-11-07,21557,10994,10563,11
2017-11-08,25676,13095,12581,11
2017-11-09,25949,13234,12715,11
2017-11-10,26206,13365,12841,11
2017-11-11,23548,12009,11539,11
2017-11-12,23517,11994,11523,11
2017-11-13,26479,13504,12975,11
2017-11-14,28678,14626,14052,11
2017-11-15,21777,11106,10671,11
2017-11-16,27435,13992,13443,11
2017-11-17,27168,13856,13312,11
2017-11-18,23227,11846,11381,11
2017-11-19,27202,13873,13329,11
2017-11-20,23572,12022,11550,11
2017-11-21,27300,13923,13377,11
2017-11-22,23790,12133,11657,11
2017-11-23,25891,13204,12687,11
2017-11-24,27319,13933,13386,11
2017-11-25,21937,11188,10749,11
2017-11-26,23059,11760,11299,11
2017-11-27,22746,11600,11146,11
2017-12-28,26412,13470,12942,12
2017-12-01,27159,13851,13308,12
2017-12-02,27589,14070,13519,12
2017-12-03,28476,14523,13953,12
2017-12-04,21913,11176,10737,12
2017-12-05,24230,12357,11873,12
2017-12-06,28513,14542,13971,12
2017-12-07,22539,11495,11044,12
2017-12-08,25446,12977,12469,12
2017-12-09,24002,12241,11761,12
2017-12-10,26686,13610,13076,12
2017-12-11,25726,13120,12606,12
2017-12-12,26070,13296,12774,12
2017-12-13,26557,13544,13013,12
2017-12-14,25801,13159,12642,12
2017-12-15,23834,12155,11679,12
2017-12-16,23505,11988,11517,12
2017-12-17,23140,11801,11339,12
2017-12-18,27852,14205,13647,12
2017-12-19,28276,14421,13855,12
2017-12-20,22254,11350,10904,12
2017-12-21,21668,11051,10617,12
2017-12-22,27065,13803,13262,12
2017-12-23,21491,10960,10531,12
2017-12-24,25802,13159,12643,12
2017-12-25,27484,14017,13467,12
2017-12-26,26961,13750,13211,12
2017-12-27,28609,14591,14018,12
2017-12-28,28036,14298,13738,12
2017-12-01,25239,12872,12367,12
2018-01-01,23514,11992,11522,1
2018-01-02,19154,9769,9385,1
