year,month,airport_code,airport_name,passengers
2021,10,MEK,Meknes,1552
2021,11,MEK,Meknes,1052
2021,12,MEK,Meknes,1162
2022,1,RAK,Marrakech Menara,243205
2022,2,RAK,Marrakech Menara,183555
2022,3,RAK,Marrakech Menara,309229
2022,4,RAK,Marrakech Menara,304908
2022,5,RAK,Marrakech Menara,319138
2022,6,RAK,Marrakech Menara,256407
2022,7,RAK,Marrakech Menara,481368
2022,8,RAK,Marrakech Menara,572083
2022,9,RAK,Marrakech Menara,423412
2022,10,RAK,Marrakech Menara,337564
2022,11,RAK,Marrakech Menara,271737
2022,12,RAK,Marrakech Menara,303295
2022,1,CMN,Casablanca Mohammed V,335546
2022,2,CMN,Casablanca Mohammed V,269275
2022,3,CMN,Casablanca Mohammed V,327835
2022,4,CMN,Casablanca Mohammed V,371074
2022,5,CMN,Casablanca Mohammed V,412330
2022,6,CMN,Casablanca Mohammed V,345499
2022,7,CMN,Casablanca Mohammed V,581952
2022,8,CMN,Casablanca Mohammed V,778442
2022,9,CMN,Casablanca Mohammed V,459083
2022,10,CMN,Casablanca Mohammed V,444002
2022,11,CMN,Casablanca Mohammed V,365973
2022,12,CMN,Casablanca Mohammed V,373440
2022,1,TNG,Tanger Ibn Battouta,154301
2022,2,TNG,Tanger Ibn Battouta,113196
2022,3,TNG,Tanger Ibn Battouta,155018
2022,4,TNG,Tanger Ibn Battouta,193065
2022,5,TNG,Tanger Ibn Battouta,191644
2022,6,TNG,Tanger Ibn Battouta,157991
2022,7,TNG,Tanger Ibn Battouta,283878
2022,8,TNG,Tanger Ibn Battouta,328733
2022,9,TNG,Tanger Ibn Battouta,223133
2022,10,TNG,Tanger Ibn Battouta,224886
2022,11,TNG,Tanger Ibn Battouta,151396
2022,12,TNG,Tanger Ibn Battouta,169478
2022,1,AGA,Agadir Al Massira,97890
2022,2,AGA,Agadir Al Massira,85578
2022,3,AGA,Agadir Al Massira,108154
2022,4,AGA,Agadir Al Massira,124405
2022,5,AGA,Agadir Al Massira,134028
2022,6,AGA,Agadir Al Massira,107999
2022,7,AGA,Agadir Al Massira,197124
2022,8,AGA,Agadir Al Massira,241809
2022,9,AGA,Agadir Al Massira,144727
2022,10,AGA,Agadir Al Massira,151160
2022,11,AGA,Agadir Al Massira,113943
2022,12,AGA,Agadir Al Massira,117143
2022,1,FEZ,Fès Saïss,52173
2022,2,FEZ,Fès Saïss,43662
2022,3,FEZ,Fès Saïss,61972
2022,4,FEZ,Fès Saïss,65025
2022,5,FEZ,Fès Saïss,73126
2022,6,FEZ,Fès Saïss,60371
2022,7,FEZ,Fès Saïss,92579
2022,8,FEZ,Fès Saïss,126590
2022,9,FEZ,Fès Saïss,90106
2022,10,FEZ,Fès Saïss,76848
2022,11,FEZ,Fès Saïss,63927
2022,12,FEZ,Fès Saïss,56066
2022,1,RBA,Rabat-Salé,33137
2022,2,RBA,Rabat-Salé,26609
2022,3,RBA,Rabat-Salé,40749
2022,4,RBA,Rabat-Salé,46867
2022,5,RBA,Rabat-Salé,43856
2022,6,RBA,Rabat-Salé,40621
2022,7,RBA,Rabat-Salé,62130
2022,8,RBA,Rabat-Salé,80511
2022,9,RBA,Rabat-Salé,59698
2022,10,RBA,Rabat-Salé,47902
2022,11,RBA,Rabat-Salé,41959
2022,12,RBA,Rabat-Salé,36625
2022,1,OUD,Oujda Angads,20127
2022,2,OUD,Oujda Angads,18120
2022,3,OUD,Oujda Angads,22898
2022,4,OUD,Oujda Angads,30770
2022,5,OUD,Oujda Angads,28605
2022,6,OUD,Oujda Angads,26361
2022,7,OUD,Oujda Angads,44170
2022,8,OUD,Oujda Angads,53838
2022,9,OUD,Oujda Angads,35067
2022,10,OUD,Oujda Angads,30628
2022,11,OUD,Oujda Angads,25036
2022,12,OUD,Oujda Angads,22936
2022,1,NDR,Nador Ibn Batouta,21930
2022,2,NDR,Nador Ibn Batouta,17894
2022,3,NDR,Nador Ibn Batouta,23723
2022,4,NDR,Nador Ibn Batouta,25047
2022,5,NDR,Nador Ibn Batouta,27597
2022,6,NDR,Nador Ibn Batouta,21565
2022,7,NDR,Nador Ibn Batouta,43498
2022,8,NDR,Nador Ibn Batouta,47890
2022,9,NDR,Nador Ibn Batouta,33401
2022,10,NDR,Nador Ibn Batouta,30918
2022,11,NDR,Nador Ibn Batouta,21919
2022,12,NDR,Nador Ibn Batouta,24640
2022,1,ERH,Errachidia Moulay Ali Cherif,8878
2022,2,ERH,Errachidia Moulay Ali Cherif,7888
2022,3,ERH,Errachidia Moulay Ali Cherif,11680
2022,4,ERH,Errachidia Moulay Ali Cherif,13739
2022,5,ERH,Errachidia Moulay Ali Cherif,13822
2022,6,ERH,Errachidia Moulay Ali Cherif,10345
2022,7,ERH,Errachidia Moulay Ali Cherif,20364
2022,8,ERH,Errachidia Moulay Ali Cherif,20335
2022,9,ERH,Errachidia Moulay Ali Cherif,15246
2022,10,ERH,Errachidia Moulay Ali Cherif,15271
2022,11,ERH,Errachidia Moulay Ali Cherif,11102
2022,12,ERH,Errachidia Moulay Ali Cherif,10090
2022,1,VIL,Dakhla,7367
2022,2,VIL,Dakhla,6527
2022,3,VIL,Dakhla,10018
2022,4,VIL,Dakhla,10780
2022,5,VIL,Dakhla,11402
2022,6,VIL,Dakhla,9683
2022,7,VIL,Dakhla,17313
2022,8,VIL,Dakhla,20339
2022,9,VIL,Dakhla,14256
2022,10,VIL,Dakhla,10943
2022,11,VIL,Dakhla,10190
2022,12,VIL,Dakhla,9014
2022,1,EUN,Laayoune Hassan I,6563
2022,2,EUN,Laayoune Hassan I,6358
2022,3,EUN,Laayoune Hassan I,7762
2022,4,EUN,Laayoune Hassan I,8397
2022,5,EUN,Laayoune Hassan I,9876
2022,6,EUN,Laayoune Hassan I,8220
2022,7,EUN,Laayoune Hassan I,13342
2022,8,EUN,Laayoune Hassan I,17893
2022,9,EUN,Laayoune Hassan I,12093
2022,10,EUN,Laayoune Hassan I,9468
2022,11,EUN,Laayoune Hassan I,8587
2022,12,EUN,Laayoune Hassan I,8176
2022,1,TTU,Tetouan Sania Ramel,5186
2022,2,TTU,Tetouan Sania Ramel,4099
2022,3,TTU,Tetouan Sania Ramel,6272
2022,4,TTU,Tetouan Sania Ramel,7074
2022,5,TTU,Tetouan Sania Ramel,6891
2022,6,TTU,Tetouan Sania Ramel,5278
2022,7,TTU,Tetouan Sania Ramel,10137
2022,8,TTU,Tetouan Sania Ramel,11017
2022,9,TTU,Tetouan Sania Ramel,8508
2022,10,TTU,Tetouan Sania Ramel,7507
2022,11,TTU,Tetouan Sania Ramel,5873
2022,12,TTU,Tetouan Sania Ramel,5991
2022,1,ESU,Essaouira Mogador,4389
2022,2,ESU,Essaouira Mogador,3740
2022,3,ESU,Essaouira Mogador,5075
2022,4,ESU,Essaouira Mogador,6062
2022,5,ESU,Essaouira Mogador,5515
2022,6,ESU,Essaouira Mogador,4557
2022,7,ESU,Essaouira Mogador,8561
2022,8,ESU,Essaouira Mogador,9295
2022,9,ESU,Essaouira Mogador,6409
2022,10,ESU,Essaouira Mogador,5728
2022,11,ESU,Essaouira Mogador,5159
2022,12,ESU,Essaouira Mogador,4795
2022,1,OZZ,Ouarzazate,3438
2022,2,OZZ,Ouarzazate,3221
2022,3,OZZ,Ouarzazate,4193
2022,4,OZZ,Ouarzazate,4845
2022,5,OZZ,Ouarzazate,4800
2022,6,OZZ,Ouarzazate,4267
2022,7,OZZ,Ouarzazate,7734
2022,8,OZZ,Ouarzazate,8899
2022,9,OZZ,Ouarzazate,5680
2022,10,OZZ,Ouarzazate,5788
2022,11,OZZ,Ouarzazate,4552
2022,12,OZZ,Ouarzazate,4598
2022,1,MEK,Meknes,2310
2022,2,MEK,Meknes,1785
2022,3,MEK,Meknes,2958
2022,4,MEK,Meknes,2877
2022,5,MEK,Meknes,3410
2022,6,MEK,Meknes,2720
2022,7,MEK,Meknes,4819
2022,8,MEK,Meknes,5410
2022,9,MEK,Meknes,3977
2022,10,MEK,Meknes,3198
2022,11,MEK,Meknes,2769
2022,12,MEK,Meknes,2754
2023,1,RAK,Marrakech Menara,366420
2023,2,RAK,Marrakech Menara,268517
2023,3,RAK,Marrakech Menara,406949
2023,4,RAK,Marrakech Menara,441932
2023,5,RAK,Marrakech Menara,443478
2023,6,RAK,Marrakech Menara,415631
2023,7,RAK,Marrakech Menara,716118
2023,8,RAK,Marrakech Menara,778931
2023,9,RAK,Marrakech Menara,606645
2023,10,RAK,Marrakech Menara,476799
2023,11,RAK,Marrakech Menara,422323
2023,12,RAK,Marrakech Menara,429762
2023,1,CMN,Casablanca Mohammed V,343253
2023,2,CMN,Casablanca Mohammed V,289301
2023,3,CMN,Casablanca Mohammed V,451396
2023,4,CMN,Casablanca Mohammed V,493396
2023,5,CMN,Casablanca Mohammed V,507754
2023,6,CMN,Casablanca Mohammed V,417490
2023,7,CMN,Casablanca Mohammed V,688456
2023,8,CMN,Casablanca Mohammed V,952069
2023,9,CMN,Casablanca Mohammed V,569069
2023,10,CMN,Casablanca Mohammed V,514899
2023,11,CMN,Casablanca Mohammed V,469350
2023,12,CMN,Casablanca Mohammed V,447058
2023,1,TNG,Tanger Ibn Battouta,207912
2023,2,TNG,Tanger Ibn Battouta,152717
2023,3,TNG,Tanger Ibn Battouta,217211
2023,4,TNG,Tanger Ibn Battouta,265719
2023,5,TNG,Tanger Ibn Battouta,289217
2023,6,TNG,Tanger Ibn Battouta,216796
2023,7,TNG,Tanger Ibn Battouta,422613
2023,8,TNG,Tanger Ibn Battouta,432774
2023,9,TNG,Tanger Ibn Battouta,344151
2023,10,TNG,Tanger Ibn Battouta,322925
2023,11,TNG,Tanger Ibn Battouta,212518
2023,12,TNG,Tanger Ibn Battouta,223635
2023,1,AGA,Agadir Al Massira,128035
2023,2,AGA,Agadir Al Massira,88992
2023,3,AGA,Agadir Al Massira,127092
2023,4,AGA,Agadir Al Massira,141087
2023,5,AGA,Agadir Al Massira,150584
2023,6,AGA,Agadir Al Massira,150635
2023,7,AGA,Agadir Al Massira,231695
2023,8,AGA,Agadir Al Massira,255582
2023,9,AGA,Agadir Al Massira,197386
2023,10,AGA,Agadir Al Massira,166810
2023,11,AGA,Agadir Al Massira,135932
2023,12,AGA,Agadir Al Massira,125216
2023,1,FEZ,Fès Saïss,66078
2023,2,FEZ,Fès Saïss,55847
2023,3,FEZ,Fès Saïss,80659
2023,4,FEZ,Fès Saïss,84139
2023,5,FEZ,Fès Saïss,85667
2023,6,FEZ,Fès Saïss,75013
2023,7,FEZ,Fès Saïss,123437
2023,8,FEZ,Fès Saïss,142532
2023,9,FEZ,Fès Saïss,118344
2023,10,FEZ,Fès Saïss,102007
2023,11,FEZ,Fès Saïss,86520
2023,12,FEZ,Fès Saïss,79719
2023,1,RBA,Rabat-Salé,43715
2023,2,RBA,Rabat-Salé,38980
2023,3,RBA,Rabat-Salé,50514
2023,4,RBA,Rabat-Salé,59264
2023,5,RBA,Rabat-Salé,59404
2023,6,RBA,Rabat-Salé,55394
2023,7,RBA,Rabat-Salé,91673
2023,8,RBA,Rabat-Salé,114236
2023,9,RBA,Rabat-Salé,69866
2023,10,RBA,Rabat-Salé,71890
2023,11,RBA,Rabat-Salé,53236
2023,12,RBA,Rabat-Salé,47923
2023,1,OUD,Oujda Angads,29822
2023,2,OUD,Oujda Angads,24169
2023,3,OUD,Oujda Angads,36490
2023,4,OUD,Oujda Angads,37178
2023,5,OUD,Oujda Angads,39116
2023,6,OUD,Oujda Angads,33171
2023,7,OUD,Oujda Angads,60319
2023,8,OUD,Oujda Angads,67340
2023,9,OUD,Oujda Angads,49841
2023,10,OUD,Oujda Angads,46664
2023,11,OUD,Oujda Angads,36071
2023,12,OUD,Oujda Angads,32868
2023,1,NDR,Nador Ibn Batouta,24341
2023,2,NDR,Nador Ibn Batouta,20436
2023,3,NDR,Nador Ibn Batouta,28842
2023,4,NDR,Nador Ibn Batouta,33442
2023,5,NDR,Nador Ibn Batouta,33630
2023,6,NDR,Nador Ibn Batouta,30768
2023,7,NDR,Nador Ibn Batouta,46139
2023,8,NDR,Nador Ibn Batouta,58884
2023,9,NDR,Nador Ibn Batouta,45124
2023,10,NDR,Nador Ibn Batouta,34333
2023,11,NDR,Nador Ibn Batouta,30899
2023,12,NDR,Nador Ibn Batouta,27972
2023,1,ERH,Errachidia Moulay Ali Cherif,10375
2023,2,ERH,Errachidia Moulay Ali Cherif,8651
2023,3,ERH,Errachidia Moulay Ali Cherif,13258
2023,4,ERH,Errachidia Moulay Ali Cherif,15827
2023,5,ERH,Errachidia Moulay Ali Cherif,16804
2023,6,ERH,Errachidia Moulay Ali Cherif,14710
2023,7,ERH,Errachidia Moulay Ali Cherif,22043
2023,8,ERH,Errachidia Moulay Ali Cherif,24901
2023,9,ERH,Errachidia Moulay Ali Cherif,19610
2023,10,ERH,Errachidia Moulay Ali Cherif,16069
2023,11,ERH,Errachidia Moulay Ali Cherif,14017
2023,12,ERH,Errachidia Moulay Ali Cherif,12859
2023,1,VIL,Dakhla,11355
2023,2,VIL,Dakhla,10294
2023,3,VIL,Dakhla,13966
2023,4,VIL,Dakhla,16837
2023,5,VIL,Dakhla,14724
2023,6,VIL,Dakhla,12407
2023,7,VIL,Dakhla,25355
2023,8,VIL,Dakhla,26016
2023,9,VIL,Dakhla,21217
2023,10,VIL,Dakhla,16525
2023,11,VIL,Dakhla,12329
2023,12,VIL,Dakhla,14794
2023,1,EUN,Laayoune Hassan I,9780
2023,2,EUN,Laayoune Hassan I,7485
2023,3,EUN,Laayoune Hassan I,12178
2023,4,EUN,Laayoune Hassan I,11724
2023,5,EUN,Laayoune Hassan I,12132
2023,6,EUN,Laayoune Hassan I,11526
2023,7,EUN,Laayoune Hassan I,17486
2023,8,EUN,Laayoune Hassan I,20332
2023,9,EUN,Laayoune Hassan I,15248
2023,10,EUN,Laayoune Hassan I,15568
2023,11,EUN,Laayoune Hassan I,11707
2023,12,EUN,Laayoune Hassan I,11592
2023,1,TTU,Tetouan Sania Ramel,7114
2023,2,TTU,Tetouan Sania Ramel,5877
2023,3,TTU,Tetouan Sania Ramel,7930
2023,4,TTU,Tetouan Sania Ramel,9163
2023,5,TTU,Tetouan Sania Ramel,8389
2023,6,TTU,Tetouan Sania Ramel,8254
2023,7,TTU,Tetouan Sania Ramel,13206
2023,8,TTU,Tetouan Sania Ramel,16173
2023,9,TTU,Tetouan Sania Ramel,10636
2023,10,TTU,Tetouan Sania Ramel,9645
2023,11,TTU,Tetouan Sania Ramel,7964
2023,12,TTU,Tetouan Sania Ramel,6921
2023,1,ESU,Essaouira Mogador,5594
2023,2,ESU,Essaouira Mogador,5182
2023,3,ESU,Essaouira Mogador,6984
2023,4,ESU,Essaouira Mogador,7069
2023,5,ESU,Essaouira Mogador,8087
2023,6,ESU,Essaouira Mogador,7278
2023,7,ESU,Essaouira Mogador,12599
2023,8,ESU,Essaouira Mogador,14499
2023,9,ESU,Essaouira Mogador,9340
2023,10,ESU,Essaouira Mogador,8083
2023,11,ESU,Essaouira Mogador,6924
2023,12,ESU,Essaouira Mogador,7365
2023,1,OZZ,Ouarzazate,4677
2023,2,OZZ,Ouarzazate,3714
2023,3,OZZ,Ouarzazate,5102
2023,4,OZZ,Ouarzazate,5402
2023,5,OZZ,Ouarzazate,5600
2023,6,OZZ,Ouarzazate,5473
2023,7,OZZ,Ouarzazate,8560
2023,8,OZZ,Ouarzazate,10356
2023,9,OZZ,Ouarzazate,7725
2023,10,OZZ,Ouarzazate,6785
2023,11,OZZ,Ouarzazate,5395
2023,12,OZZ,Ouarzazate,4790
2023,1,MEK,Meknes,3528
2023,2,MEK,Meknes,2456
2023,3,MEK,Meknes,3769
2023,4,MEK,Meknes,4219
2023,5,MEK,Meknes,4646
2023,6,MEK,Meknes,3616
2023,7,MEK,Meknes,6251
2023,8,MEK,Meknes,7136
2023,9,MEK,Meknes,5081
2023,10,MEK,Meknes,5058
2023,11,MEK,Meknes,3911
2023,12,MEK,Meknes,3790
2024,1,RAK,Marrakech Menara,330022
2024,2,RAK,Marrakech Menara,283683
2024,3,RAK,Marrakech Menara,417856
2024,4,RAK,Marrakech Menara,451605
2024,5,RAK,Marrakech Menara,510700
2024,6,RAK,Marrakech Menara,404519
2024,7,RAK,Marrakech Menara,768690
2024,8,RAK,Marrakech Menara,763202
2024,9,RAK,Marrakech Menara,636837
2024,10,RAK,Marrakech Menara,569140
2024,11,RAK,Marrakech Menara,418447
2024,12,RAK,Marrakech Menara,399055
2024,1,CMN,Casablanca Mohammed V,455116
2024,2,CMN,Casablanca Mohammed V,446195
2024,3,CMN,Casablanca Mohammed V,625519
2024,4,CMN,Casablanca Mohammed V,708996
2024,5,CMN,Casablanca Mohammed V,662975
2024,6,CMN,Casablanca Mohammed V,593034
2024,7,CMN,Casablanca Mohammed V,1075034
2024,8,CMN,Casablanca Mohammed V,1216145
2024,9,CMN,Casablanca Mohammed V,851815
2024,10,CMN,Casablanca Mohammed V,668937
2024,11,CMN,Casablanca Mohammed V,606783
2024,12,CMN,Casablanca Mohammed V,535374
2024,1,TNG,Tanger Ibn Battouta,236244
2024,2,TNG,Tanger Ibn Battouta,168739
2024,3,TNG,Tanger Ibn Battouta,245788
2024,4,TNG,Tanger Ibn Battouta,294504
2024,5,TNG,Tanger Ibn Battouta,299768
2024,6,TNG,Tanger Ibn Battouta,233593
2024,7,TNG,Tanger Ibn Battouta,446545
2024,8,TNG,Tanger Ibn Battouta,513989
2024,9,TNG,Tanger Ibn Battouta,374093
2024,10,TNG,Tanger Ibn Battouta,308335
2024,11,TNG,Tanger Ibn Battouta,258817
2024,12,TNG,Tanger Ibn Battouta,274660
2024,1,AGA,Agadir Al Massira,137794
2024,2,AGA,Agadir Al Massira,118438
2024,3,AGA,Agadir Al Massira,161906
2024,4,AGA,Agadir Al Massira,183398
2024,5,AGA,Agadir Al Massira,202359
2024,6,AGA,Agadir Al Massira,173552
2024,7,AGA,Agadir Al Massira,270915
2024,8,AGA,Agadir Al Massira,294797
2024,9,AGA,Agadir Al Massira,212161
2024,10,AGA,Agadir Al Massira,228133
2024,11,AGA,Agadir Al Massira,162335
2024,12,AGA,Agadir Al Massira,158046
2024,1,FEZ,Fès Saïss,71182
2024,2,FEZ,Fès Saïss,66601
2024,3,FEZ,Fès Saïss,91992
2024,4,FEZ,Fès Saïss,112363
2024,5,FEZ,Fès Saïss,111496
2024,6,FEZ,Fès Saïss,90086
2024,7,FEZ,Fès Saïss,170155
2024,8,FEZ,Fès Saïss,179914
2024,9,FEZ,Fès Saïss,117676
2024,10,FEZ,Fès Saïss,112600
2024,11,FEZ,Fès Saïss,87633
2024,12,FEZ,Fès Saïss,100062
2024,1,RBA,Rabat-Salé,57215
2024,2,RBA,Rabat-Salé,47366
2024,3,RBA,Rabat-Salé,67539
2024,4,RBA,Rabat-Salé,68751
2024,5,RBA,Rabat-Salé,67932
2024,6,RBA,Rabat-Salé,59611
2024,7,RBA,Rabat-Salé,107092
2024,8,RBA,Rabat-Salé,120720
2024,9,RBA,Rabat-Salé,94965
2024,10,RBA,Rabat-Salé,85483
2024,11,RBA,Rabat-Salé,67774
2024,12,RBA,Rabat-Salé,58060
2024,1,OUD,Oujda Angads,34730
2024,2,OUD,Oujda Angads,27804
2024,3,OUD,Oujda Angads,38392
2024,4,OUD,Oujda Angads,50070
2024,5,OUD,Oujda Angads,50559
2024,6,OUD,Oujda Angads,41507
2024,7,OUD,Oujda Angads,68067
2024,8,OUD,Oujda Angads,85174
2024,9,OUD,Oujda Angads,62983
2024,10,OUD,Oujda Angads,54506
2024,11,OUD,Oujda Angads,43493
2024,12,OUD,Oujda Angads,39440
2024,1,NDR,Nador Ibn Batouta,30895
2024,2,NDR,Nador Ibn Batouta,27643
2024,3,NDR,Nador Ibn Batouta,37507
2024,4,NDR,Nador Ibn Batouta,48491
2024,5,NDR,Nador Ibn Batouta,45433
2024,6,NDR,Nador Ibn Batouta,38094
2024,7,NDR,Nador Ibn Batouta,70460
2024,8,NDR,Nador Ibn Batouta,83401
2024,9,NDR,Nador Ibn Batouta,60673
2024,10,NDR,Nador Ibn Batouta,51207
2024,11,NDR,Nador Ibn Batouta,41214
2024,12,NDR,Nador Ibn Batouta,41292
2024,1,ERH,Errachidia Moulay Ali Cherif,14715
2024,2,ERH,Errachidia Moulay Ali Cherif,11619
2024,3,ERH,Errachidia Moulay Ali Cherif,16977
2024,4,ERH,Errachidia Moulay Ali Cherif,18828
2024,5,ERH,Errachidia Moulay Ali Cherif,20235
2024,6,ERH,Errachidia Moulay Ali Cherif,16550
2024,7,ERH,Errachidia Moulay Ali Cherif,27133
2024,8,ERH,Errachidia Moulay Ali Cherif,34371
2024,9,ERH,Errachidia Moulay Ali Cherif,23100
2024,10,ERH,Errachidia Moulay Ali Cherif,22197
2024,11,ERH,Errachidia Moulay Ali Cherif,15534
2024,12,ERH,Errachidia Moulay Ali Cherif,17862
2024,1,VIL,Dakhla,13033
2024,2,VIL,Dakhla,10813
2024,3,VIL,Dakhla,14971
2024,4,VIL,Dakhla,17638
2024,5,VIL,Dakhla,17242
2024,6,VIL,Dakhla,15077
2024,7,VIL,Dakhla,25548
2024,8,VIL,Dakhla,34257
2024,9,VIL,Dakhla,21638
2024,10,VIL,Dakhla,19164
2024,11,VIL,Dakhla,16101
2024,12,VIL,Dakhla,15436
2024,1,EUN,Laayoune Hassan I,13201
2024,2,EUN,Laayoune Hassan I,10305
2024,3,EUN,Laayoune Hassan I,15241
2024,4,EUN,Laayoune Hassan I,16687
2024,5,EUN,Laayoune Hassan I,15924
2024,6,EUN,Laayoune Hassan I,14828
2024,7,EUN,Laayoune Hassan I,24671
2024,8,EUN,Laayoune Hassan I,27956
2024,9,EUN,Laayoune Hassan I,18173
2024,10,EUN,Laayoune Hassan I,16279
2024,11,EUN,Laayoune Hassan I,14466
2024,12,EUN,Laayoune Hassan I,12649
2024,1,TTU,Tetouan Sania Ramel,9044
2024,2,TTU,Tetouan Sania Ramel,7218
2024,3,TTU,Tetouan Sania Ramel,9262
2024,4,TTU,Tetouan Sania Ramel,10694
2024,5,TTU,Tetouan Sania Ramel,11087
2024,6,TTU,Tetouan Sania Ramel,11018
2024,7,TTU,Tetouan Sania Ramel,18079
2024,8,TTU,Tetouan Sania Ramel,19542
2024,9,TTU,Tetouan Sania Ramel,13498
2024,10,TTU,Tetouan Sania Ramel,12978
2024,11,TTU,Tetouan Sania Ramel,9782
2024,12,TTU,Tetouan Sania Ramel,10103
2024,1,ESU,Essaouira Mogador,7703
2024,2,ESU,Essaouira Mogador,5540
2024,3,ESU,Essaouira Mogador,8163
2024,4,ESU,Essaouira Mogador,9508
2024,5,ESU,Essaouira Mogador,8928
2024,6,ESU,Essaouira Mogador,8020
2024,7,ESU,Essaouira Mogador,14738
2024,8,ESU,Essaouira Mogador,16117
2024,9,ESU,Essaouira Mogador,12452
2024,10,ESU,Essaouira Mogador,10358
2024,11,ESU,Essaouira Mogador,8155
2024,12,ESU,Essaouira Mogador,8681
2024,1,OZZ,Ouarzazate,5578
2024,2,OZZ,Ouarzazate,4389
2024,3,OZZ,Ouarzazate,7106
2024,4,OZZ,Ouarzazate,7463
2024,5,OZZ,Ouarzazate,8294
2024,6,OZZ,Ouarzazate,6567
2024,7,OZZ,Ouarzazate,12388
2024,8,OZZ,Ouarzazate,13094
2024,9,OZZ,Ouarzazate,10230
2024,10,OZZ,Ouarzazate,9286
2024,11,OZZ,Ouarzazate,6985
2024,12,OZZ,Ouarzazate,6256
2024,1,MEK,Meknes,3856
2024,2,MEK,Meknes,3356
2024,3,MEK,Meknes,4371
2024,4,MEK,Meknes,5392
2024,5,MEK,Meknes,5572
2024,6,MEK,Meknes,4094
2024,7,MEK,Meknes,6959
2024,8,MEK,Meknes,8871
2024,9,MEK,Meknes,6309
2024,10,MEK,Meknes,6066
2024,11,MEK,Meknes,4554
2024,12,MEK,Meknes,4706
2025,1,RAK,Marrakech Menara,432512
2025,2,RAK,Marrakech Menara,365270
2025,3,RAK,Marrakech Menara,537668
2025,4,RAK,Marrakech Menara,560415
2025,5,RAK,Marrakech Menara,612393
2025,6,RAK,Marrakech Menara,467745
2025,7,RAK,Marrakech Menara,872917
2025,8,RAK,Marrakech Menara,1076358
2025,9,RAK,Marrakech Menara,765334
2025,10,RAK,Marrakech Menara,711511
2025,11,RAK,Marrakech Menara,535380
2025,12,RAK,Marrakech Menara,511228
2025,1,CMN,Casablanca Mohammed V,607941
2025,2,CMN,Casablanca Mohammed V,445642
2025,3,CMN,Casablanca Mohammed V,731350
2025,4,CMN,Casablanca Mohammed V,853505
2025,5,CMN,Casablanca Mohammed V,757825
2025,6,CMN,Casablanca Mohammed V,677354
2025,7,CMN,Casablanca Mohammed V,1117429
2025,8,CMN,Casablanca Mohammed V,1464909
2025,9,CMN,Casablanca Mohammed V,964188
2025,10,CMN,Casablanca Mohammed V,945729
2025,11,CMN,Casablanca Mohammed V,656351
2025,12,CMN,Casablanca Mohammed V,625308
2025,1,TNG,Tanger Ibn Battouta,246662
2025,2,TNG,Tanger Ibn Battouta,203729
2025,3,TNG,Tanger Ibn Battouta,259556
2025,4,TNG,Tanger Ibn Battouta,313523
2025,5,TNG,Tanger Ibn Battouta,289519
2025,6,TNG,Tanger Ibn Battouta,281898
2025,7,TNG,Tanger Ibn Battouta,490841
2025,8,TNG,Tanger Ibn Battouta,541724
2025,9,TNG,Tanger Ibn Battouta,383887
2025,10,TNG,Tanger Ibn Battouta,380888
2025,11,TNG,Tanger Ibn Battouta,281715
2025,12,TNG,Tanger Ibn Battouta,271515
2025,1,AGA,Agadir Al Massira,191535
2025,2,AGA,Agadir Al Massira,138595
2025,3,AGA,Agadir Al Massira,194283
2025,4,AGA,Agadir Al Massira,259309
2025,5,AGA,Agadir Al Massira,229617
2025,6,AGA,Agadir Al Massira,200946
2025,7,AGA,Agadir Al Massira,385252
2025,8,AGA,Agadir Al Massira,445826
2025,9,AGA,Agadir Al Massira,309595
2025,10,AGA,Agadir Al Massira,262498
2025,11,AGA,Agadir Al Massira,190783
2025,12,AGA,Agadir Al Massira,209922
2025,1,FEZ,Fès Saïss,91943
2025,2,FEZ,Fès Saïss,89846
2025,3,FEZ,Fès Saïss,107486
2025,4,FEZ,Fès Saïss,136851
2025,5,FEZ,Fès Saïss,124431
2025,6,FEZ,Fès Saïss,128863
2025,7,FEZ,Fès Saïss,216797
2025,8,FEZ,Fès Saïss,232666
2025,9,FEZ,Fès Saïss,158360
2025,10,FEZ,Fès Saïss,144627
2025,11,FEZ,Fès Saïss,127046
2025,12,FEZ,Fès Saïss,120598
2025,1,RBA,Rabat-Salé,59384
2025,2,RBA,Rabat-Salé,47800
2025,3,RBA,Rabat-Salé,69143
2025,4,RBA,Rabat-Salé,71341
2025,5,RBA,Rabat-Salé,71039
2025,6,RBA,Rabat-Salé,73764
2025,7,RBA,Rabat-Salé,123575
2025,8,RBA,Rabat-Salé,127849
2025,9,RBA,Rabat-Salé,95338
2025,10,RBA,Rabat-Salé,87991
2025,11,RBA,Rabat-Salé,64973
2025,12,RBA,Rabat-Salé,68079
2025,1,OUD,Oujda Angads,39416
2025,2,OUD,Oujda Angads,27934
2025,3,OUD,Oujda Angads,45649
2025,4,OUD,Oujda Angads,50704
2025,5,OUD,Oujda Angads,47373
2025,6,OUD,Oujda Angads,40870
2025,7,OUD,Oujda Angads,68930
2025,8,OUD,Oujda Angads,81430
2025,9,OUD,Oujda Angads,62949
2025,10,OUD,Oujda Angads,57824
2025,11,OUD,Oujda Angads,43301
2025,12,OUD,Oujda Angads,40266
2025,1,NDR,Nador Ibn Batouta,31620
2025,2,NDR,Nador Ibn Batouta,30013
2025,3,NDR,Nador Ibn Batouta,36017
